label,timestamp,duration,pkg,dram,socket
Data,1724443017.4938226,1472651.267,9315711.0,535521.0,0
Data,1724443018.9666004,10437.687,114074.0,3785.0,0
Data,1724443018.9771326,9639.963,113891.0,3601.0,0
Data,1724443018.986854,10845.672,130371.0,5493.0,0
Data,1724443018.9977944,11655.313,143738.0,8789.0,0
Data,1724443019.00955,10200.839,111083.0,5493.0,0
Data,1724443019.0198436,10069.094,105957.0,4028.0,0
Data,1724443019.0300035,11820.761,133972.0,5432.0,0
Data,1724443019.0421557,10498.775,135437.0,6775.0,0
Data,1724443019.0528598,9969.407,110534.0,4334.0,0
Data,1724443019.0631876,9652.665,105896.0,3967.0,0
Data,1724443019.0731866,9752.795,118469.0,5188.0,0
Data,1724443019.0834122,10886.971,142150.0,7935.0,0
Data,1724443019.0947568,9711.095,110229.0,4333.0,0
Data,1724443019.1048226,9705.7,107727.0,4028.0,0
Data,1724443019.1148374,10405.894,115417.0,5799.0,0
Data,1724443019.1257136,9885.831,116515.0,5249.0,0
Data,1724443019.1357467,10181.74,115296.0,5554.0,0
Data,1724443019.1464484,9286.504,106017.0,4089.0,0
Data,1724443019.1559021,10271.748,119568.0,4822.0,0
Data,1724443019.1666427,9201.243,118530.0,3785.0,0
Data,1724443019.1759844,10695.552,134643.0,7324.0,0
Data,1724443019.1868649,9838.371,109253.0,4211.0,0
Data,1724443019.19702,10369.611,132873.0,5371.0,0
Data,1724443019.2078016,10143.79,120422.0,5005.0,0
Data,1724443019.2184236,9984.06,129394.0,6714.0,0
Data,1724443019.2287762,9942.438,105652.0,4028.0,0
Data,1724443019.2390094,10574.347,126830.0,5371.0,0
Data,1724443019.2498577,10349.814,120667.0,5005.0,0
Data,1724443019.2606888,10587.011,113342.0,5371.0,0
Data,1724443019.2717335,9948.69,101684.0,3967.0,0
Data,1724443019.2818425,10530.51,126342.0,5005.0,0
Data,1724443019.2927902,9991.782,120606.0,5005.0,0
Data,1724443019.303162,10555.716,124938.0,5981.0,0
Data,1724443019.3139093,9728.016,106079.0,4090.0,0
Data,1724443019.3238308,10750.27,120544.0,5371.0,0
Data,1724443019.3348398,10394.761,110107.0,4516.0,0
Data,1724443019.3455677,10877.423,139221.0,7081.0,0
Data,1724443019.3567765,10265.878,104675.0,3967.0,0
Data,1724443019.3673546,10483.58,124634.0,5493.0,0
Data,1724443019.3782058,10211.631,125121.0,6103.0,0
Data,1724443019.3885515,10114.11,115051.0,5188.0,0
Data,1724443019.3988767,9831.872,108765.0,4151.0,0
Data,1724443019.4088542,10554.514,121459.0,5188.0,0
Data,1724443019.4197862,11473.925,122009.0,5432.0,0
Data,1724443019.431411,10519.815,125183.0,5798.0,0
Data,1724443019.4422588,9761.288,108765.0,3968.0,0
Data,1724443019.452519,10374.363,126281.0,5493.0,0
Data,1724443019.463219,10328.312,123108.0,5615.0,0
Data,1724443019.4738631,10756.947,126525.0,5920.0,0
Data,1724443019.4848142,10011.73,103210.0,4090.0,0
Data,1724443019.495176,10230.432,122314.0,5066.0,0
Data,1724443019.505744,10237.764,110840.0,5004.0,0
Data,1724443019.5164726,10360.629,125366.0,5860.0,0
Data,1724443019.5271943,9976.389,108703.0,4089.0,0
Data,1724443019.5374818,9870.68,125427.0,5249.0,0
Data,1724443019.547748,11221.797,121948.0,5921.0,0
Data,1724443019.5591884,9966.432,116028.0,5432.0,0
Data,1724443019.5696568,9474.33,92896.0,3723.0,0
Data,1724443019.5796227,10026.11,112183.0,5065.0,0
Data,1724443019.5898168,10167.098,112365.0,5066.0,0
Data,1724443019.6005137,9687.483,118042.0,5677.0,0
Data,1724443019.6106691,9764.668,104859.0,3967.0,0
Data,1724443019.6207628,9704.477,98693.0,5249.0,0
Data,1724443019.6308076,48156.803,167968.0,22705.0,0
Data,1724443019.6795986,57793.239,166992.0,29235.0,0
Data,1724443019.737876,45058.571,140869.0,22217.0,0
Data,1724443019.7837076,56923.43,159484.0,24964.0,0
Data,1724443019.841368,121363.372,283141.0,51025.0,0
Data,1724443019.9637322,30364.531,103577.0,15747.0,0
Data,1724443019.9942813,12882.188,89477.0,6287.0,0
Data,1724443020.007312,10424.945,104492.0,4272.0,0
Data,1724443020.0178754,9822.597,106140.0,3541.0,0
Data,1724443020.0278099,10878.213,131164.0,7019.0,0
Data,1724443020.038805,10975.808,124938.0,5615.0,0
Data,1724443020.0499125,9642.122,106873.0,4089.0,0
Data,1724443020.059663,9648.895,105163.0,3357.0,0
Data,1724443020.069417,10647.751,145752.0,7507.0,0
Data,1724443020.0801818,9683.046,131286.0,7691.0,0
Data,1724443020.0899901,9417.34,107971.0,4760.0,0
Data,1724443020.0995138,9274.551,121765.0,4029.0,0
Data,1724443020.1089,9580.11,120727.0,4211.0,0
Data,1724443020.1186037,11007.641,154174.0,8545.0,0
Data,1724443020.129731,9785.592,104004.0,5005.0,0
Data,1724443020.1396377,9480.578,121215.0,3967.0,0
Data,1724443020.1492395,9157.594,117310.0,3235.0,0
Data,1724443020.158516,11787.47,162414.0,8240.0,0
Data,1724443020.1704314,10027.905,113342.0,4516.0,0
Data,1724443020.1805813,9612.133,119567.0,3968.0,0
Data,1724443020.1903112,9270.443,121765.0,3967.0,0
Data,1724443020.1997101,10900.801,143616.0,6470.0,0
Data,1724443020.2107375,10083.024,115783.0,5249.0,0
Data,1724443020.2209826,10134.938,106811.0,4150.0,0
Data,1724443020.2312436,10795.549,114380.0,4456.0,0
Data,1724443020.2421646,10240.879,125488.0,6836.0,0
Data,1724443020.252539,10602.894,126037.0,5920.0,0
Data,1724443020.2632728,9946.281,107178.0,4028.0,0
Data,1724443020.2733464,9819.459,107299.0,3968.0,0
Data,1724443020.2832918,11962.745,133911.0,5981.0,0
Data,1724443020.295414,10785.503,124694.0,5798.0,0
Data,1724443020.306326,10638.82,137939.0,7813.0,0
