label,timestamp,duration,pkg,dram,socket
Home,1724443477.7711291,5405487.661,23764160.0,1794795.0,0
Home,1724443483.1768882,14555.421,181213.0,10925.0,0
Home,1724443483.1916802,16720.634,193664.0,14527.0,0
Home,1724443483.208535,15675.245,197265.0,15625.0,0
Home,1724443483.2243352,15175.125,177917.0,11535.0,0
Home,1724443483.239649,18901.179,218505.0,15320.0,0
Home,1724443483.2586932,17605.38,192199.0,13000.0,0
Home,1724443483.2764297,16156.805,195129.0,12512.0,0
Home,1724443483.2927198,15845.53,196227.0,15991.0,0
Home,1724443483.308731,15088.727,177551.0,11536.0,0
Home,1724443483.3239715,16300.634,193603.0,12390.0,0
Home,1724443483.3404465,15801.145,190674.0,14770.0,0
Home,1724443483.3563943,16982.167,202514.0,13001.0,0
Home,1724443483.373494,16148.018,207214.0,15869.0,0
Home,1724443483.3898015,14840.115,179931.0,13916.0,0
Home,1724443483.4047909,15253.493,175048.0,12085.0,0
Home,1724443483.4201748,15638.475,206726.0,15625.0,0
Home,1724443483.4359658,15627.929,188903.0,13977.0,0
Home,1724443483.4517426,17108.782,212097.0,14587.0,0
Home,1724443483.468993,15768.593,193175.0,14649.0,0
Home,1724443483.4848838,16456.233,182373.0,12329.0,0
Home,1724443483.5014627,14301.767,188110.0,13611.0,0
Home,1724443483.515919,15867.974,197570.0,15014.0,0
Home,1724443483.5319376,15924.96,182739.0,12451.0,0
Home,1724443483.5481648,16418.883,200927.0,15869.0,0
Home,1724443483.564781,16379.746,190674.0,13855.0,0
Home,1724443483.581475,15498.964,192138.0,13672.0,0
Home,1724443483.5971253,15257.072,180236.0,13123.0,0
Home,1724443483.6125083,15244.371,199768.0,15564.0,0
Home,1724443483.6278784,15632.302,182555.0,14648.0,0
Home,1724443483.6436617,16935.139,198303.0,14343.0,0
Home,1724443483.6607323,16574.789,179992.0,13733.0,0
Home,1724443483.6774263,15595.017,200133.0,15686.0,0
Home,1724443483.69312,15201.69,188049.0,14710.0,0
Home,1724443483.7084143,14952.107,190246.0,12390.0,0
Home,1724443483.723466,15155.11,196533.0,12573.0,0
Home,1724443483.7387187,16318.214,201477.0,12390.0,0
Home,1724443483.755123,15295.853,192687.0,12695.0,0
Home,1724443483.770546,16808.661,204467.0,14709.0,0
Home,1724443483.7874472,15654.226,201720.0,13855.0,0
Home,1724443483.8032353,15104.162,200623.0,14710.0,0
Home,1724443483.8184338,15694.515,213622.0,15441.0,0
Home,1724443483.834219,15147.282,196472.0,13245.0,0
Home,1724443483.8494904,18014.055,221129.0,14832.0,0
Home,1724443483.8676538,14927.303,178467.0,10925.0,0
Home,1724443483.8827336,15285.871,204711.0,13733.0,0
Home,1724443483.8981571,14992.318,190674.0,13489.0,0
Home,1724443483.913562,13733.436,171508.0,11719.0,0
Home,1724443483.9274192,14179.505,190368.0,13794.0,0
Home,1724443483.9417982,14702.009,186096.0,13000.0,0
Home,1724443483.9566336,14590.081,165038.0,10925.0,0
Home,1724443483.9716089,15875.084,191040.0,13550.0,0
Home,1724443483.9876082,17212.796,196289.0,14343.0,0
Home,1724443484.0049574,16651.495,196899.0,13733.0,0
Home,1724443484.021735,15941.115,181945.0,12451.0,0
Home,1724443484.0378063,34668.759,270934.0,27893.0,0
Home,1724443484.072653,91352.189,275268.0,50782.0,0
Home,1724443484.1645112,78559.163,230896.0,42724.0,0
Home,1724443484.2438352,79170.24,242980.0,43030.0,0
Home,1724443484.3233008,95923.817,269164.0,48462.0,0
Home,1724443484.4196663,111557.798,313354.0,58838.0,0
