label,timestamp,duration,pkg,dram,socket
Authentication,1724443365.9185705,6364463.988,29198472.0,2129084.0,0
Authentication,1724443372.283224,18007.352,225036.0,11597.0,0
Authentication,1724443372.3014297,18220.635,219298.0,17090.0,0
Authentication,1724443372.3198318,17079.68,203064.0,15686.0,0
Authentication,1724443372.3370888,14358.214,177734.0,11596.0,0
Authentication,1724443372.351579,18772.616,235839.0,17762.0,0
Authentication,1724443372.3705072,15054.484,184204.0,13732.0,0
Authentication,1724443372.3856962,15348.519,178405.0,13550.0,0
Authentication,1724443372.4014049,15124.958,193603.0,15442.0,0
Authentication,1724443372.4167075,19282.901,218322.0,16907.0,0
Authentication,1724443372.436282,15041.443,179076.0,12512.0,0
Authentication,1724443372.451568,16319.016,195740.0,15320.0,0
Authentication,1724443372.4680634,15316.417,194701.0,13733.0,0
Authentication,1724443372.4837494,16172.311,198364.0,13977.0,0
Authentication,1724443372.50017,16306.287,206054.0,15686.0,0
Authentication,1724443372.516671,17205.339,191040.0,13367.0,0
Authentication,1724443372.5340466,17139.443,231383.0,18432.0,0
Authentication,1724443372.5514307,13605.446,152954.0,10865.0,0
Authentication,1724443372.5652165,15635.08,176879.0,12451.0,0
Authentication,1724443372.581047,15790.663,207397.0,16724.0,0
Authentication,1724443372.5970297,15287.251,198181.0,14465.0,0
Authentication,1724443372.6124954,14886.63,188659.0,14160.0,0
Authentication,1724443372.6275575,15335.501,188659.0,14649.0,0
Authentication,1724443372.6430728,16055.995,189880.0,13977.0,0
Authentication,1724443372.659402,15402.154,178283.0,14160.0,0
Authentication,1724443372.6749456,15719.877,197265.0,15442.0,0
Authentication,1724443372.6907964,15958.388,194092.0,13793.0,0
Authentication,1724443372.7069287,14893.527,194640.0,15992.0,0
Authentication,1724443372.7219493,14822.655,185608.0,13000.0,0
Authentication,1724443372.7369132,14481.52,183105.0,12512.0,0
Authentication,1724443372.7515078,17707.584,224731.0,18006.0,0
Authentication,1724443372.7693632,17059.704,193236.0,13427.0,0
Authentication,1724443372.7865381,14425.712,171143.0,11292.0,0
Authentication,1724443372.8010676,16168.086,208983.0,15259.0,0
Authentication,1724443372.8173554,15385.37,173462.0,12207.0,0
Authentication,1724443372.832867,16016.93,198364.0,14587.0,0
Authentication,1724443372.849005,16076.501,187804.0,13122.0,0
Authentication,1724443372.8652017,16356.847,187499.0,12939.0,0
Authentication,1724443372.8816938,15115.45,186096.0,14344.0,0
Authentication,1724443372.8970065,16250.363,223754.0,17395.0,0
Authentication,1724443372.913446,15489.486,187133.0,14587.0,0
Authentication,1724443372.9290335,17909.486,219299.0,16479.0,0
Authentication,1724443372.9470904,16277.463,206115.0,16724.0,0
Authentication,1724443372.963468,14681.391,190552.0,14465.0,0
Authentication,1724443372.9783618,14324.552,170165.0,11902.0,0
Authentication,1724443372.9929118,16451.561,213745.0,16480.0,0
Authentication,1724443373.0095885,15688.565,200683.0,15747.0,0
Authentication,1724443373.0255096,15742.708,190063.0,12939.0,0
Authentication,1724443373.0414786,16343.232,197326.0,16663.0,0
Authentication,1724443373.05809,15776.888,188354.0,14404.0,0
Authentication,1724443373.0740652,15586.861,190429.0,13794.0,0
Authentication,1724443373.089794,16925.118,208252.0,17456.0,0
Authentication,1724443373.1068735,14925.68,174987.0,11596.0,0
Authentication,1724443373.121963,17003.376,210449.0,14649.0,0
Authentication,1724443373.1390967,16417.12,212402.0,15625.0,0
Authentication,1724443373.1556444,16961.312,197875.0,13733.0,0
Authentication,1724443373.1727638,13874.418,181396.0,14709.0,0
Authentication,1724443373.1867728,14999.17,179992.0,12573.0,0
Authentication,1724443373.201879,17740.983,213684.0,13733.0,0
Authentication,1724443373.2197468,13737.374,178222.0,13794.0,0
Authentication,1724443373.2336056,15228.24,184875.0,12879.0,0
Authentication,1724443373.2489967,14238.629,182983.0,12573.0,0
Authentication,1724443373.2633386,15821.237,201965.0,16784.0,0
Authentication,1724443373.279258,16039.426,186462.0,13672.0,0
Authentication,1724443373.2954047,14619.768,167052.0,11536.0,0
Authentication,1724443373.3101366,17134.098,220093.0,17883.0,0
Authentication,1724443373.3273718,17172.962,194640.0,13306.0,0
Authentication,1724443373.3446677,16168.105,205932.0,16052.0,0
Authentication,1724443373.3609977,15992.049,182800.0,12512.0,0
Authentication,1724443373.3771098,16249.164,202881.0,14893.0,0
Authentication,1724443373.393483,16286.807,203856.0,17028.0,0
Authentication,1724443373.4099352,14835.655,175232.0,12268.0,0
Authentication,1724443373.424927,16597.04,203979.0,14954.0,0
Authentication,1724443373.4416604,16876.531,203002.0,14770.0,0
Authentication,1724443373.4586813,15244.415,172363.0,11597.0,0
Authentication,1724443373.4741495,14642.967,194580.0,15442.0,0
Authentication,1724443373.4890265,15942.554,197570.0,14282.0,0
Authentication,1724443373.5052316,13523.275,153503.0,10071.0,0
Authentication,1724443373.5190208,16187.496,200134.0,15136.0,0
Authentication,1724443373.5353668,14626.105,164001.0,11841.0,0
Authentication,1724443373.550134,14990.824,188354.0,15991.0,0
Authentication,1724443373.5653498,16634.478,187926.0,13001.0,0
