label,timestamp,duration,pkg,dram,socket
Home,1724443367.4674947,4821460.991,20329111.0,1590938.0,0
Home,1724443372.2891004,16367.609,211303.0,13000.0,0
Home,1724443372.305602,18074.189,213378.0,16236.0,0
Home,1724443372.3237977,16577.54,206604.0,15869.0,0
Home,1724443372.3404973,14520.628,170837.0,11047.0,0
Home,1724443372.3551433,18595.848,234862.0,18372.0,0
Home,1724443372.3738904,15205.271,180847.0,13305.0,0
Home,1724443372.3892162,15708.351,178466.0,12390.0,0
Home,1724443372.4050894,15579.863,209167.0,17334.0,0
Home,1724443372.4208121,18602.344,211608.0,14954.0,0
Home,1724443372.4395416,16338.444,193786.0,14160.0,0
Home,1724443372.4562416,15257.981,204040.0,14893.0,0
Home,1724443372.4717336,15407.05,179504.0,12634.0,0
Home,1724443372.4875772,16047.289,203673.0,15869.0,0
Home,1724443372.50375,16506.71,194458.0,13916.0,0
Home,1724443372.5206459,17365.091,194701.0,13672.0,0
Home,1724443372.5383947,15115.516,194763.0,15258.0,0
Home,1724443372.553648,15363.074,182799.0,14405.0,0
Home,1724443372.5695035,15550.724,186035.0,14282.0,0
Home,1724443372.5853536,15039.602,191772.0,15137.0,0
Home,1724443372.60072,14871.397,182190.0,13549.0,0
Home,1724443372.615733,15604.936,200317.0,14832.0,0
Home,1724443372.631469,15110.027,191222.0,14831.0,0
Home,1724443372.6467755,15926.53,187378.0,13428.0,0
Home,1724443372.6628852,16284.331,212951.0,17761.0,0
Home,1724443372.679559,15096.994,181396.0,13672.0,0
Home,1724443372.694788,15227.687,182189.0,12451.0,0
Home,1724443372.7104702,14651.078,194885.0,15869.0,0
Home,1724443372.7254944,14523.591,170287.0,11231.0,0
Home,1724443372.7401636,15401.53,185425.0,14160.0,0
Home,1724443372.7556741,16939.92,203429.0,15442.0,0
Home,1724443372.7727418,15922.74,181579.0,12451.0,0
Home,1724443372.7888784,15596.1,199158.0,13733.0,0
Home,1724443372.804801,15886.062,193603.0,13977.0,0
Home,1724443372.8208094,15821.884,187011.0,12879.0,0
Home,1724443372.8367856,15983.799,194457.0,14648.0,0
Home,1724443372.852892,15911.59,193237.0,13672.0,0
Home,1724443372.8690376,15543.077,194946.0,12878.0,0
Home,1724443372.8847835,15633.305,205566.0,16968.0,0
Home,1724443372.9005322,15873.527,200622.0,15076.0,0
Home,1724443372.9164991,16437.554,204833.0,15686.0,0
Home,1724443372.933064,16978.312,199829.0,14770.0,0
Home,1724443372.9501455,16432.029,206054.0,16418.0,0
Home,1724443372.9666665,14709.746,194091.0,15259.0,0
Home,1724443372.9814708,14688.131,185852.0,12634.0,0
Home,1724443372.9962673,16028.002,195190.0,15198.0,0
Home,1724443373.0124328,16119.795,202270.0,16052.0,0
Home,1724443373.0286815,15950.915,189941.0,13550.0,0
Home,1724443373.0447633,16910.812,208068.0,17090.0,0
Home,1724443373.0617898,14840.099,178100.0,13611.0,0
Home,1724443373.0767245,16851.436,203796.0,14953.0,0
Home,1724443373.0937,16418.46,192932.0,16541.0,0
Home,1724443373.1105483,14653.452,179382.0,11719.0,0
Home,1724443373.1256468,16423.667,203430.0,14831.0,0
Home,1724443373.1421669,16565.722,201171.0,14343.0,0
Home,1724443373.1588213,16212.029,191467.0,13794.0,0
Home,1724443373.1751595,14981.771,179565.0,14099.0,0
Home,1724443373.190236,15726.445,179138.0,11779.0,0
Home,1724443373.2060623,16095.346,203674.0,13733.0,0
Home,1724443373.2222517,14607.79,176147.0,13977.0,0
Home,1724443373.2369714,15002.246,184203.0,12634.0,0
Home,1724443373.25207,15392.093,197021.0,13794.0,0
Home,1724443373.2675822,14937.792,187439.0,15503.0,0
Home,1724443373.2826128,15723.669,183288.0,13123.0,0
Home,1724443373.2984605,15662.85,199096.0,15442.0,0
Home,1724443373.3142502,16224.865,187866.0,14038.0,0
Home,1724443373.3305736,16669.188,192932.0,12939.0,0
Home,1724443373.3475122,16184.432,209228.0,16418.0,0
Home,1724443373.3638167,16469.354,196532.0,13428.0,0
Home,1724443373.3805175,15279.408,182678.0,14099.0,0
Home,1724443373.395954,16444.837,212585.0,17456.0,0
Home,1724443373.412651,15611.509,185913.0,12757.0,0
Home,1724443373.4283938,15918.76,195495.0,14892.0,0
Home,1724443373.4446087,16465.289,184142.0,13733.0,0
Home,1724443373.461522,15868.218,187682.0,12817.0,0
Home,1724443373.477616,14919.888,197754.0,15808.0,0
Home,1724443373.4927893,14392.483,187927.0,13550.0,0
Home,1724443373.507611,15107.12,185058.0,13001.0,0
Home,1724443373.5228446,16029.899,194762.0,14160.0,0
Home,1724443373.5393598,13697.5,174805.0,12818.0,0
Home,1724443373.5534587,15570.574,184387.0,15381.0,0
Home,1724443373.5694366,16626.025,191284.0,13183.0,0
Home,1724443373.5862005,15314.08,178283.0,13427.0,0
Home,1724443373.601609,15880.787,195678.0,15564.0,0
Home,1724443373.6177914,14314.731,185791.0,15442.0,0
Home,1724443373.6322398,14386.576,171447.0,12146.0,0
Home,1724443373.6467838,15643.37,187011.0,14404.0,0
Home,1724443373.6625211,16790.898,205993.0,16297.0,0
Home,1724443373.6794233,15895.315,197204.0,14160.0,0
Home,1724443373.6954162,15644.306,177918.0,12756.0,0
Home,1724443373.7113593,14947.002,178893.0,12390.0,0
Home,1724443373.726666,15710.451,197082.0,16296.0,0
Home,1724443373.7426388,15845.779,195068.0,13855.0,0
Home,1724443373.7587752,15389.854,185058.0,12207.0,0
Home,1724443373.774514,15347.531,188964.0,11658.0,0
Home,1724443373.790193,15679.96,196777.0,11597.0,0
