label,timestamp,duration,pkg,dram,socket
IoT,1724443372.2742176,21385.754,266601.0,11658.0,0
IoT,1724443372.2957203,17075.277,202819.0,13916.0,0
IoT,1724443372.3129365,18242.293,221985.0,17151.0,0
IoT,1724443372.3313081,15558.893,177185.0,13428.0,0
IoT,1724443372.3469746,16950.389,205444.0,14343.0,0
IoT,1724443372.364021,16536.122,212463.0,15930.0,0
IoT,1724443372.3806467,14781.553,182433.0,13489.0,0
IoT,1724443372.3955157,16366.085,195984.0,15137.0,0
IoT,1724443372.4120326,17929.953,216002.0,16540.0,0
IoT,1724443372.4301794,15695.145,176086.0,12024.0,0
IoT,1724443372.44615,16771.309,212341.0,16418.0,0
IoT,1724443372.4630396,15549.147,190917.0,14282.0,0
IoT,1724443372.4788234,15706.23,198242.0,12391.0,0
IoT,1724443372.4947472,15260.969,190002.0,15624.0,0
IoT,1724443372.5104551,17043.163,190307.0,13672.0,0
IoT,1724443372.5278046,16894.493,204834.0,14953.0,0
IoT,1724443372.5448148,15732.513,202514.0,15442.0,0
IoT,1724443372.5606627,15045.534,182494.0,13550.0,0
IoT,1724443372.575824,15820.055,209595.0,15991.0,0
IoT,1724443372.5918252,15458.285,193053.0,14160.0,0
IoT,1724443372.6074653,14738.62,183410.0,13672.0,0
IoT,1724443372.6224928,15456.271,196838.0,15564.0,0
IoT,1724443372.638066,14965.497,185486.0,14282.0,0
IoT,1724443372.6534092,16084.0,196350.0,14832.0,0
IoT,1724443372.6696792,16038.765,195556.0,15686.0,0
IoT,1724443372.6858575,15256.004,181762.0,14282.0,0
IoT,1724443372.7014987,15091.122,190369.0,14343.0,0
IoT,1724443372.7167442,14897.847,191100.0,14832.0,0
IoT,1724443372.7318397,14824.504,184753.0,12268.0,0
IoT,1724443372.7468476,15527.807,192504.0,15075.0,0
IoT,1724443372.7625833,16654.116,201843.0,15015.0,0
IoT,1724443372.779437,16076.027,186889.0,11352.0,0
IoT,1724443372.7957993,15962.928,194336.0,14832.0,0
IoT,1724443372.8121142,15437.495,193420.0,14038.0,0
IoT,1724443372.8277333,15930.607,199584.0,14343.0,0
IoT,1724443372.8437846,15794.65,184143.0,13123.0,0
IoT,1724443372.85977,15863.429,194579.0,13733.0,0
IoT,1724443372.8757596,15856.06,195495.0,13977.0,0
IoT,1724443372.891809,15797.914,206177.0,15808.0,0
IoT,1724443372.9077356,15312.312,189208.0,15319.0,0
IoT,1724443372.923516,16892.205,216797.0,17212.0,0
IoT,1724443372.940702,16880.742,201415.0,14710.0,0
IoT,1724443372.957822,15528.388,196777.0,15686.0,0
IoT,1724443372.973651,14093.755,179077.0,13855.0,0
IoT,1724443372.9878848,16042.116,197082.0,14038.0,0
IoT,1724443373.004235,15019.777,202148.0,14954.0,0
IoT,1724443373.0195656,15782.541,192809.0,14587.0,0
IoT,1724443373.0357196,15478.947,195495.0,14893.0,0
IoT,1724443373.0514605,16748.962,204101.0,15991.0,0
IoT,1724443373.068492,15469.826,176025.0,13549.0,0
IoT,1724443373.0844376,16088.853,201293.0,15442.0,0
IoT,1724443373.100808,15607.666,188903.0,14770.0,0
IoT,1724443373.11672,16328.149,194031.0,11597.0,0
IoT,1724443373.1331856,16925.217,217345.0,17212.0,0
IoT,1724443373.1505394,14964.269,184387.0,12817.0,0
IoT,1724443373.1658092,15727.826,203185.0,15198.0,0
IoT,1724443373.1818285,14770.857,183716.0,14160.0,0
IoT,1724443373.1968052,15861.831,184020.0,11169.0,0
IoT,1724443373.2128673,15902.275,205566.0,15564.0,0
IoT,1724443373.2290242,14566.352,182922.0,13672.0,0
IoT,1724443373.2438025,14777.197,184875.0,12756.0,0
IoT,1724443373.258791,15181.242,188537.0,14771.0,0
IoT,1724443373.2742567,14723.697,167541.0,13001.0,0
IoT,1724443373.289381,15429.822,177550.0,12512.0,0
IoT,1724443373.3051844,16681.399,208740.0,16174.0,0
IoT,1724443373.3220468,15169.53,186767.0,13733.0,0
IoT,1724443373.337654,17151.207,206543.0,14527.0,0
IoT,1724443373.3549533,15993.029,197692.0,14892.0,0
IoT,1724443373.3711514,15489.082,185424.0,12940.0,0
IoT,1724443373.3867605,16851.063,216247.0,18005.0,0
IoT,1724443373.4037883,15028.112,180725.0,13550.0,0
IoT,1724443373.4190607,15530.471,185058.0,12817.0,0
IoT,1724443373.43477,17900.416,211120.0,15930.0,0
IoT,1724443373.4528418,15776.557,188476.0,12940.0,0
IoT,1724443373.4687974,14942.326,191467.0,13854.0,0
IoT,1724443373.4838588,15614.037,197204.0,15076.0,0
IoT,1724443373.4997587,13986.428,177124.0,12879.0,0
IoT,1724443373.5138636,15514.11,197875.0,14099.0,0
IoT,1724443373.5297256,15667.21,195373.0,13855.0,0
IoT,1724443373.5455894,14004.98,176635.0,13061.0,0
IoT,1724443373.5597987,16896.599,204162.0,15747.0,0
IoT,1724443373.5768335,16124.302,193848.0,13855.0,0
IoT,1724443373.5931683,15691.598,193420.0,15503.0,0
IoT,1724443373.609342,14988.298,186157.0,14038.0,0
IoT,1724443373.6244686,14277.769,184630.0,14160.0,0
IoT,1724443373.638866,14950.707,189453.0,14649.0,0
IoT,1724443373.6539502,16865.13,195495.0,15075.0,0
IoT,1724443373.6710615,14820.829,178894.0,13184.0,0
IoT,1724443373.6863759,15446.137,194091.0,13672.0,0
IoT,1724443373.7021365,15984.821,203491.0,14282.0,0
IoT,1724443373.7182648,14581.682,177795.0,12513.0,0
IoT,1724443373.7331612,15753.796,190978.0,15808.0,0
IoT,1724443373.749186,16349.116,201049.0,13672.0,0
IoT,1724443373.7658248,14886.915,202759.0,11780.0,0
IoT,1724443373.780843,15517.552,190124.0,10986.0,0
IoT,1724443373.7966497,15781.37,196349.0,12939.0,0
IoT,1724443373.8126976,15244.996,197143.0,13550.0,0
IoT,1724443373.828411,15048.771,191772.0,13184.0,0
IoT,1724443373.843751,14841.955,201355.0,13122.0,0
IoT,1724443373.8587632,14798.343,203552.0,14771.0,0
IoT,1724443373.8737416,18452.958,283995.0,30701.0,0
