label,timestamp,duration,pkg,dram,socket
IoT,1724955483.2662125,20954.51,260376.0,9949.0,0
IoT,1724955483.287409,15448.2,201659.0,12573.0,0
IoT,1724955483.3033319,14262.262,199585.0,13489.0,0
IoT,1724955483.3180583,14656.803,191528.0,13611.0,0
IoT,1724955483.3330166,14369.434,172301.0,9399.0,0
IoT,1724955483.347514,14772.799,188477.0,11475.0,0
IoT,1724955483.3623984,15148.975,198363.0,12268.0,0
IoT,1724955483.3776577,14657.46,191650.0,13428.0,0
IoT,1724955483.3924737,13889.573,177307.0,11840.0,0
IoT,1724955483.4065216,14593.103,178466.0,12146.0,0
IoT,1724955483.421226,14767.41,184875.0,14099.0,0
IoT,1724955483.4362679,14515.94,172363.0,10682.0,0
IoT,1724955483.451084,14355.377,157592.0,10070.0,0
IoT,1724955483.4655626,15917.478,180236.0,10803.0,0
IoT,1724955483.4816108,14362.167,167053.0,10498.0,0
IoT,1724955483.4962618,14864.851,181274.0,12329.0,0
IoT,1724955483.5113084,14327.851,180053.0,13550.0,0
IoT,1724955483.5258553,14168.808,161377.0,9399.0,0
IoT,1724955483.5403833,13751.82,173461.0,11475.0,0
IoT,1724955483.5543873,14208.429,176269.0,12451.0,0
IoT,1724955483.5687165,13712.454,149414.0,7629.0,0
IoT,1724955483.582599,15037.068,188659.0,12146.0,0
IoT,1724955483.5977352,15006.139,176025.0,13062.0,0
IoT,1724955483.6128256,15042.523,167419.0,9766.0,0
IoT,1724955483.6279833,16010.445,179504.0,11718.0,0
IoT,1724955483.6441157,15591.153,182678.0,14160.0,0
IoT,1724955483.659792,16608.985,175170.0,10254.0,0
IoT,1724955483.6765537,16371.195,182372.0,13733.0,0
IoT,1724955483.693036,14741.301,179870.0,12329.0,0
IoT,1724955483.7078807,15669.073,191894.0,11169.0,0
IoT,1724955483.7236698,14935.44,184509.0,11902.0,0
IoT,1724955483.7387211,14266.973,169372.0,11719.0,0
IoT,1724955483.7530982,15654.494,193176.0,13244.0,0
IoT,1724955483.7688637,15200.052,184875.0,13611.0,0
IoT,1724955483.7841794,14979.543,176025.0,12207.0,0
IoT,1724955483.7992547,14801.057,180786.0,10864.0,0
IoT,1724955483.8141544,14684.061,170593.0,8911.0,0
IoT,1724955483.8289378,14092.497,160217.0,7569.0,0
IoT,1724955483.843154,15900.873,196166.0,12329.0,0
IoT,1724955483.8591995,15045.088,180114.0,13122.0,0
IoT,1724955483.874386,15229.738,180786.0,10193.0,0
IoT,1724955483.8897455,15429.406,189514.0,11841.0,0
IoT,1724955483.9053087,14832.439,187987.0,13489.0,0
IoT,1724955483.9202666,14778.714,183044.0,9826.0,0
IoT,1724955483.935188,17599.743,224121.0,15320.0,0
IoT,1724955483.9529235,17827.947,209045.0,13123.0,0
IoT,1724955483.9709039,19109.216,214416.0,12024.0,0
IoT,1724955483.9901514,14600.605,184203.0,11657.0,0
IoT,1724955484.0048866,65304.103,275512.0,36133.0,0
IoT,1724955484.070417,15804.597,128784.0,8300.0,0
IoT,1724955484.086359,15746.635,179260.0,10071.0,0
IoT,1724955484.1022375,15916.279,190612.0,10986.0,0
IoT,1724955484.118302,15813.895,194275.0,10437.0,0
IoT,1724955484.1342857,15093.924,194213.0,13062.0,0
IoT,1724955484.1495166,14961.978,187805.0,12512.0,0
IoT,1724955484.164639,15062.078,190124.0,12207.0,0
IoT,1724955484.1798458,14308.355,176635.0,11841.0,0
IoT,1724955484.1943052,15147.003,196411.0,13000.0,0
IoT,1724955484.209605,14844.394,189635.0,12024.0,0
IoT,1724955484.2246058,14087.298,174133.0,10620.0,0
IoT,1724955484.238827,15397.008,182922.0,12085.0,0
IoT,1724955484.2543538,17087.593,218444.0,14099.0,0
IoT,1724955484.2715907,17356.354,197937.0,10498.0,0
IoT,1724955484.2891047,17019.598,216613.0,14588.0,0
IoT,1724955484.3062785,16260.504,200134.0,11474.0,0
IoT,1724955484.322675,16768.81,211364.0,11475.0,0
IoT,1724955484.3395886,17562.899,199157.0,13489.0,0
IoT,1724955484.3572853,15281.907,192261.0,9521.0,0
IoT,1724955484.372699,16259.643,204833.0,13733.0,0
IoT,1724955484.3890836,16643.272,203125.0,10742.0,0
IoT,1724955484.405862,15743.33,196349.0,10559.0,0
IoT,1724955484.4217365,14295.615,183410.0,11963.0,0
IoT,1724955484.4361706,14635.625,179260.0,9582.0,0
IoT,1724955484.45094,15083.34,176758.0,9217.0,0
IoT,1724955484.4661694,14778.403,184569.0,12085.0,0
IoT,1724955484.4810963,14493.811,177734.0,9399.0,0
IoT,1724955484.4957247,15899.212,188598.0,10864.0,0
IoT,1724955484.5117657,15026.032,183227.0,12268.0,0
IoT,1724955484.5269392,14445.269,182800.0,9583.0,0
IoT,1724955484.5415313,15377.093,196838.0,12573.0,0
IoT,1724955484.5570412,14873.516,184448.0,12085.0,0
IoT,1724955484.5720458,15025.623,178161.0,9643.0,0
IoT,1724955484.587211,16366.506,213134.0,13001.0,0
IoT,1724955484.6037028,16431.925,188476.0,12573.0,0
IoT,1724955484.6202667,15021.191,179138.0,8300.0,0
IoT,1724955484.635417,14901.334,197448.0,13427.0,0
IoT,1724955484.6504674,14304.635,171935.0,9156.0,0
IoT,1724955484.664908,14319.141,171204.0,8850.0,0
IoT,1724955484.6793747,14774.367,183166.0,10803.0,0
IoT,1724955484.694285,15210.514,194153.0,11292.0,0
