label,timestamp,duration,pkg,dram,socket
IoT,1724942057.733651,15875.676,193054.0,6836.0,0
IoT,1724942057.749829,10287.874,109680.0,3662.0,0
IoT,1724942057.7604387,9668.808,113647.0,3601.0,0
IoT,1724942057.7705886,11713.032,151062.0,6714.0,0
IoT,1724942057.782598,12369.965,146667.0,10986.0,0
IoT,1724942057.7954016,10130.138,120239.0,5371.0,0
IoT,1724942057.8058252,9903.767,108398.0,4028.0,0
IoT,1724942057.8158605,10313.249,123779.0,5677.0,0
IoT,1724942057.8263988,11090.775,143798.0,8605.0,0
IoT,1724942057.8378105,9868.875,94605.0,3785.0,0
IoT,1724942057.8478034,10785.231,102050.0,3540.0,0
IoT,1724942057.8587985,10211.616,116882.0,5188.0,0
IoT,1724942057.8691325,11201.272,142395.0,9583.0,0
IoT,1724942057.8807027,10219.731,106384.0,5005.0,0
IoT,1724942057.8911464,10990.947,115418.0,4272.0,0
IoT,1724942057.9024441,10726.432,129577.0,5799.0,0
IoT,1724942057.913298,11525.666,151428.0,9643.0,0
IoT,1724942057.9250572,11464.595,113159.0,5371.0,0
IoT,1724942057.9367604,10747.871,112487.0,3906.0,0
IoT,1724942057.947615,11898.545,165893.0,10925.0,0
IoT,1724942057.9596264,11047.523,131226.0,8423.0,0
IoT,1724942057.9708507,11546.003,113952.0,4822.0,0
IoT,1724942057.9827867,10535.135,112854.0,4822.0,0
IoT,1724942057.9935255,10277.345,124633.0,5310.0,0
IoT,1724942058.003931,10836.225,135803.0,9277.0,0
IoT,1724942058.0148869,10217.368,106689.0,4822.0,0
IoT,1724942058.0255744,10417.354,119385.0,4883.0,0
IoT,1724942058.0362139,10903.844,118774.0,5371.0,0
IoT,1724942058.0472307,11114.72,143249.0,9826.0,0
IoT,1724942058.058734,9956.428,105408.0,4761.0,0
IoT,1724942058.0687964,9855.76,96191.0,4456.0,0
IoT,1724942058.0788245,10357.47,113526.0,5371.0,0
IoT,1724942058.0895796,11455.946,144286.0,9033.0,0
IoT,1724942058.1012318,9862.402,106506.0,5432.0,0
IoT,1724942058.111481,9784.428,103088.0,3784.0,0
IoT,1724942058.1216083,10894.71,115478.0,5310.0,0
IoT,1724942058.1328099,11264.448,137024.0,9033.0,0
IoT,1724942058.1444457,9858.62,104919.0,4944.0,0
IoT,1724942058.1546133,11197.594,119689.0,5615.0,0
IoT,1724942058.1661375,10004.3,105896.0,4334.0,0
IoT,1724942058.1765337,12021.829,155395.0,10193.0,0
IoT,1724942058.1888127,10036.011,104980.0,5432.0,0
IoT,1724942058.1989691,10946.556,121460.0,5249.0,0
IoT,1724942058.2100277,10028.926,110717.0,4089.0,0
IoT,1724942058.2204673,11278.757,143005.0,9216.0,0
IoT,1724942058.2318819,9863.408,108337.0,5372.0,0
IoT,1724942058.2418585,11265.402,118103.0,5310.0,0
IoT,1724942058.2532413,9991.866,108032.0,4577.0,0
IoT,1724942058.2634609,10890.963,133117.0,7630.0,0
IoT,1724942058.2744706,9981.597,108338.0,4394.0,0
IoT,1724942058.2847974,10044.394,117614.0,4212.0,0
IoT,1724942058.2951698,10646.942,125610.0,5554.0,0
IoT,1724942058.305935,11078.243,131286.0,7202.0,0
IoT,1724942058.3172472,9997.659,110840.0,6897.0,0
IoT,1724942058.3273532,11353.98,128967.0,5920.0,0
IoT,1724942058.3388255,10116.713,109863.0,4456.0,0
IoT,1724942058.3490622,11697.703,138366.0,7202.0,0
IoT,1724942058.3608906,10103.572,109985.0,7080.0,0
IoT,1724942058.3711028,11220.217,124573.0,5860.0,0
IoT,1724942058.3826942,10025.723,116149.0,4821.0,0
IoT,1724942058.3928509,11738.816,115295.0,5249.0,0
IoT,1724942058.4047031,10846.553,124390.0,8545.0,0
IoT,1724942058.415799,10967.46,128173.0,6775.0,0
IoT,1724942058.4268966,10164.205,107361.0,4760.0,0
IoT,1724942058.4372864,52765.439,276549.0,31861.0,0
IoT,1724942058.4904783,37849.701,164368.0,22277.0,0
IoT,1724942058.5287778,40489.929,153442.0,20751.0,0
IoT,1724942058.5697684,39050.138,155029.0,19958.0,0
IoT,1724942058.6093636,39665.313,161193.0,24475.0,0
IoT,1724942058.6495411,39823.614,156372.0,22766.0,0
IoT,1724942058.6897871,39544.176,149475.0,19715.0,0
IoT,1724942058.7297814,39203.617,156005.0,20141.0,0
IoT,1724942058.7695947,39723.716,153931.0,20630.0,0
IoT,1724942058.8097787,39515.478,151123.0,20630.0,0
IoT,1724942058.8496785,39334.255,156554.0,20386.0,0
IoT,1724942058.8895257,40107.907,155579.0,20386.0,0
IoT,1724942058.9298153,39217.712,156615.0,20263.0,0
IoT,1724942058.96954,39747.566,157898.0,20264.0,0
IoT,1724942059.0097606,39234.512,159851.0,20813.0,0
IoT,1724942059.0494113,39897.318,157287.0,22949.0,0
IoT,1724942059.089736,39785.642,152587.0,20264.0,0
IoT,1724942059.1298263,39860.587,150696.0,20691.0,0
IoT,1724942059.169868,39840.141,154479.0,20385.0,0
IoT,1724942059.209903,39421.848,155212.0,21851.0,0
IoT,1724942059.2497878,39724.059,153320.0,19898.0,0
IoT,1724942059.2897837,39921.52,146668.0,20324.0,0
