label,timestamp,duration,pkg,dram,socket
IoT,1724942210.5250292,15592.845,169860.0,6897.0,0
IoT,1724942210.5408146,10343.217,107299.0,3662.0,0
IoT,1724942210.5515022,9604.862,112122.0,3540.0,0
IoT,1724942210.561556,11271.916,159423.0,7080.0,0
IoT,1724942210.5731401,11255.332,144348.0,12146.0,0
IoT,1724942210.5846944,9990.016,107299.0,5371.0,0
IoT,1724942210.5948634,9987.579,102234.0,3846.0,0
IoT,1724942210.6053164,9798.995,117004.0,5065.0,0
IoT,1724942210.6155632,12078.454,159912.0,9522.0,0
IoT,1724942210.6278293,9835.65,108581.0,5432.0,0
IoT,1724942210.6378536,9736.091,102111.0,4028.0,0
IoT,1724942210.6477673,10481.681,114380.0,5066.0,0
IoT,1724942210.6587052,11773.386,140441.0,9582.0,0
IoT,1724942210.6707296,10272.715,107178.0,5798.0,0
IoT,1724942210.6814978,9785.476,102355.0,3907.0,0
IoT,1724942210.6917078,10497.008,127075.0,5859.0,0
IoT,1724942210.702667,11312.639,145874.0,9582.0,0
IoT,1724942210.7140906,9940.426,112853.0,6104.0,0
IoT,1724942210.7245169,9862.147,101135.0,3906.0,0
IoT,1724942210.7347653,10699.416,119629.0,5860.0,0
IoT,1724942210.7457476,11035.099,138976.0,7690.0,0
IoT,1724942210.7569098,10123.007,104065.0,4272.0,0
IoT,1724942210.7674053,9685.17,102905.0,3968.0,0
IoT,1724942210.777374,10106.727,113220.0,5066.0,0
IoT,1724942210.7877512,11856.693,145995.0,9949.0,0
IoT,1724942210.7997193,10181.947,106079.0,5127.0,0
IoT,1724942210.8103256,9768.766,107727.0,3906.0,0
IoT,1724942210.8202076,10046.56,118774.0,5371.0,0
IoT,1724942210.830373,10171.97,145691.0,9643.0,0
IoT,1724942210.8406796,10144.369,110839.0,5555.0,0
IoT,1724942210.850936,9732.934,106873.0,3967.0,0
IoT,1724942210.8608775,44023.329,152404.0,20813.0,0
IoT,1724942210.9050615,16574.246,92834.0,9643.0,0
IoT,1724942210.9218874,17178.245,100403.0,10681.0,0
IoT,1724942210.9394238,14935.167,101318.0,12635.0,0
IoT,1724942210.9547777,12389.53,76843.0,4944.0,0
IoT,1724942210.9675767,12585.261,92773.0,6164.0,0
IoT,1724942210.980506,14881.479,110657.0,11475.0,0
IoT,1724942210.995525,12498.456,88867.0,6408.0,0
IoT,1724942211.0081599,12307.082,82336.0,5249.0,0
IoT,1724942211.0206118,12891.625,106811.0,12085.0,0
IoT,1724942211.0336401,12481.366,82397.0,7263.0,0
IoT,1724942211.0466352,12349.443,83130.0,4700.0,0
IoT,1724942211.0592964,13847.948,107482.0,8850.0,0
IoT,1724942211.0736907,13485.081,102722.0,10437.0,0
IoT,1724942211.087569,12484.289,87891.0,6409.0,0
IoT,1724942211.1001923,12271.743,87829.0,6042.0,0
IoT,1724942211.1127443,13861.355,108459.0,10070.0,0
IoT,1724942211.126762,14946.204,100098.0,7996.0,0
IoT,1724942211.14184,13217.574,101562.0,8362.0,0
IoT,1724942211.1553297,13255.619,102844.0,9521.0,0
IoT,1724942211.1687195,12179.265,78857.0,5249.0,0
IoT,1724942211.1811285,13142.041,93567.0,7813.0,0
IoT,1724942211.1944113,14114.46,109131.0,11291.0,0
IoT,1724942211.2087986,12958.671,94666.0,8667.0,0
IoT,1724942211.222012,12544.156,82885.0,5860.0,0
IoT,1724942211.2347307,13296.052,106506.0,8484.0,0
IoT,1724942211.248284,12621.325,127747.0,7751.0,0
IoT,1724942211.261026,10347.051,104064.0,4456.0,0
IoT,1724942211.2715042,10140.774,105835.0,4089.0,0
IoT,1724942211.2818146,11184.913,135619.0,8362.0,0
IoT,1724942211.2934608,10735.596,132812.0,9399.0,0
IoT,1724942211.304553,9979.913,103638.0,5433.0,0
IoT,1724942211.3146648,9890.365,93994.0,3479.0,0
IoT,1724942211.3247972,13372.261,138855.0,7996.0,0
IoT,1724942211.3384542,10743.26,125305.0,8789.0,0
IoT,1724942211.3495576,9688.169,106017.0,4638.0,0
IoT,1724942211.359448,9699.358,102722.0,3907.0,0
IoT,1724942211.3696072,10253.368,130737.0,6408.0,0
IoT,1724942211.379986,10758.524,129639.0,7935.0,0
IoT,1724942211.390857,9840.049,106506.0,4883.0,0
IoT,1724942211.4008598,10320.211,103698.0,4089.0,0
IoT,1724942211.4114716,10664.714,126648.0,5554.0,0
IoT,1724942211.422529,10921.264,134765.0,10986.0,0
IoT,1724942211.433643,9437.912,104553.0,4639.0,0
IoT,1724942211.4432983,9570.186,114257.0,3845.0,0
IoT,1724942211.4529777,11625.218,120056.0,4395.0,0
IoT,1724942211.4648235,10086.853,141907.0,10010.0,0
IoT,1724942211.4750185,9899.258,120971.0,6042.0,0
IoT,1724942211.4850216,9487.873,101379.0,3601.0,0
IoT,1724942211.4948256,9582.768,98877.0,3357.0,0
IoT,1724942211.504773,10704.369,136963.0,8606.0,0
IoT,1724942211.515586,10200.122,123535.0,7752.0,0
IoT,1724942211.5260139,10200.436,112549.0,4272.0,0
IoT,1724942211.5363162,9522.342,112365.0,3479.0,0
IoT,1724942211.5459614,10216.417,136413.0,6287.0,0
IoT,1724942211.556632,10112.554,139343.0,7446.0,0
IoT,1724942211.566885,9954.636,117981.0,4700.0,0
IoT,1724942211.5769498,9524.986,102050.0,3540.0,0
IoT,1724942211.5866988,11160.311,150818.0,7080.0,0
IoT,1724942211.5979886,10134.668,130188.0,7019.0,0
IoT,1724942211.6085267,9668.122,114928.0,5249.0,0
IoT,1724942211.618624,9727.662,109925.0,3906.0,0
IoT,1724942211.6287022,10740.1,136474.0,6409.0,0
IoT,1724942211.6396487,10676.052,141235.0,7873.0,0
IoT,1724942211.6506596,9734.672,112609.0,5066.0,0
IoT,1724942211.6607678,60949.642,172485.0,27343.0,0
IoT,1724942211.7226467,38346.797,153992.0,25452.0,0
IoT,1724942211.7615228,41853.274,155822.0,21667.0,0
IoT,1724942211.8036182,40400.372,140319.0,21302.0,0
IoT,1724942211.844262,39750.689,140991.0,24352.0,0
IoT,1724942211.8842537,39703.941,139831.0,22706.0,0
IoT,1724942211.9242065,52110.109,159851.0,27770.0,0
IoT,1724942211.9767756,48249.761,142273.0,23315.0,0
IoT,1724942212.0254745,55245.124,159667.0,26489.0,0
IoT,1724942212.0812366,55943.467,159180.0,26795.0,0
IoT,1724942212.1374815,60946.292,165954.0,29235.0,0
IoT,1724942212.1988158,56135.409,160156.0,29052.0,0
IoT,1724942212.2553217,46233.325,141479.0,23438.0,0
IoT,1724942212.301821,47635.629,144348.0,22217.0,0
IoT,1724942212.34972,47933.621,148376.0,23315.0,0
IoT,1724942212.3979726,54446.948,153930.0,26794.0,0
IoT,1724942212.452807,55339.173,153320.0,26062.0,0
IoT,1724942212.5087812,56333.544,153808.0,25696.0,0
IoT,1724942212.5658164,54631.517,151672.0,27282.0,0
IoT,1724942212.621215,55330.18,150390.0,25635.0,0
IoT,1724942212.6773353,57462.973,152465.0,26978.0,0
IoT,1724942212.7356052,46127.079,142456.0,22217.0,0
IoT,1724942212.782162,54461.781,161499.0,25390.0,0
IoT,1724942212.8368862,47668.754,146362.0,22461.0,0
IoT,1724942212.8848443,52400.929,154663.0,24841.0,0
IoT,1724942212.9378693,47466.432,143493.0,23194.0,0
IoT,1724942212.9857786,47793.579,141479.0,23681.0,0
IoT,1724942213.033952,47399.239,138855.0,23316.0,0
IoT,1724942213.08182,41101.285,151428.0,24963.0,0
IoT,1724942213.1233215,36852.452,156860.0,19715.0,0
IoT,1724942213.1607454,39753.023,162719.0,20874.0,0
IoT,1724942213.2008507,39832.344,162292.0,20691.0,0
IoT,1724942213.2408535,39693.727,162841.0,20935.0,0
IoT,1724942213.2808542,39834.269,155822.0,20019.0,0
IoT,1724942213.3210373,39732.951,156494.0,20813.0,0
IoT,1724942213.3610752,39608.072,159790.0,20324.0,0
IoT,1724942213.4010236,39739.594,162170.0,20752.0,0
IoT,1724942213.441161,39658.62,169494.0,22095.0,0
IoT,1724942213.4813447,39834.647,161132.0,20935.0,0
IoT,1724942213.5216613,39180.167,165466.0,21545.0,0
IoT,1724942213.5613556,39931.241,165283.0,22705.0,0
IoT,1724942213.6017807,39658.019,161682.0,21057.0,0
IoT,1724942213.6418319,38961.186,157897.0,21119.0,0
IoT,1724942213.6811962,40139.088,162048.0,20446.0,0
IoT,1724942213.721799,39194.219,163574.0,20996.0,0
IoT,1724942213.7612903,39638.08,163940.0,20935.0,0
IoT,1724942213.8011065,67654.336,193298.0,35523.0,0
IoT,1724942213.8697522,42795.149,169067.0,28198.0,0
IoT,1724942213.9128468,39552.426,170043.0,22461.0,0
IoT,1724942213.9527829,39570.106,167480.0,22705.0,0
IoT,1724942213.9927819,39654.991,169800.0,22766.0,0
IoT,1724942214.0328171,39546.325,167724.0,20691.0,0
IoT,1724942214.0727742,39703.376,169860.0,22766.0,0
IoT,1724942214.112868,39760.732,167541.0,22461.0,0
IoT,1724942214.1528444,39632.098,168701.0,21057.0,0
IoT,1724942214.1926365,127274.579,300536.0,55419.0,0
IoT,1724942214.3208632,48190.563,144165.0,24475.0,0
IoT,1724942214.369593,50232.064,167785.0,24902.0,0
IoT,1724942214.4204874,47452.95,163574.0,23865.0,0
IoT,1724942214.468602,47391.047,163513.0,23437.0,0
IoT,1724942214.5165389,47186.541,156066.0,22888.0,0
IoT,1724942214.5641904,47564.078,165955.0,23071.0,0
IoT,1724942214.6122036,47765.689,163696.0,23621.0,0
IoT,1724942214.6605306,47687.804,161620.0,23559.0,0
IoT,1724942214.7084358,47608.049,163818.0,24902.0,0
IoT,1724942214.7566767,65734.193,222412.0,35279.0,0
IoT,1724942214.8227654,55989.789,179809.0,30517.0,0
IoT,1724942214.8790884,106893.447,231750.0,44738.0,0
IoT,1724942214.9865055,35979.128,105285.0,19287.0,0
IoT,1724942215.0228994,25673.565,89356.0,14282.0,0
IoT,1724942215.049286,24623.974,90270.0,14221.0,0
IoT,1724942215.0745933,16215.845,76416.0,8362.0,0
IoT,1724942215.0914145,16844.029,99121.0,10803.0,0
IoT,1724942215.1085432,15129.96,95276.0,9155.0,0
IoT,1724942215.124011,12333.99,85022.0,5127.0,0
IoT,1724942215.136471,12281.554,87768.0,5982.0,0
IoT,1724942215.14894,12788.257,100097.0,8301.0,0
IoT,1724942215.1621153,12218.28,80994.0,5860.0,0
IoT,1724942215.174475,12467.288,87158.0,5676.0,0
IoT,1724942215.187077,14568.175,112853.0,12451.0,0
IoT,1724942215.201884,12227.292,89783.0,6409.0,0
IoT,1724942215.2145412,12262.087,74340.0,4272.0,0
IoT,1724942215.227038,14064.091,110230.0,9888.0,0
IoT,1724942215.2416203,13865.125,99059.0,10315.0,0
IoT,1724942215.2557845,12118.187,77515.0,5432.0,0
IoT,1724942215.2683296,12393.726,83435.0,5127.0,0
IoT,1724942215.2810128,12604.437,105469.0,10498.0,0
IoT,1724942215.293787,12246.302,88867.0,7019.0,0
IoT,1724942215.3064883,12019.118,76660.0,4822.0,0
IoT,1724942215.318825,13485.415,103637.0,9338.0,0
IoT,1724942215.3327258,13394.226,103637.0,10986.0,0
IoT,1724942215.3465917,12328.113,78980.0,5799.0,0
